date,fim,open,close,volume,high,low
2020-10-08 09:53:59,2020-10-08 09:58:59,1.396,1.396,3.0,1.396,1.396
2020-10-08 09:58:59,2020-10-08 10:03:59,1.396,1.40844,2093.40885999,1.40844,1.396
2020-10-08 10:08:59,2020-10-08 10:13:59,1.40005,1.40005,106.75,1.40005,1.40005
2020-10-08 10:13:59,2020-10-08 10:18:59,1.40072,1.40072,81.50709873,1.40072,1.40072
2020-10-08 10:18:59,2020-10-08 10:23:59,1.40008,1.4084,2377.8557675,1.4084,1.40008
2020-10-08 10:23:59,2020-10-08 10:28:59,1.40694,1.40002,18546.64931629,1.42,1.40002
2020-10-08 10:28:59,2020-10-08 10:33:59,1.40023,1.40023,210.0,1.40023,1.40023
2020-10-08 10:33:59,2020-10-08 10:38:59,1.40067,1.40066,240.0,1.40067,1.40066
2020-10-08 10:38:59,2020-10-08 10:43:59,1.41829,1.40281,42.34554814,1.41829,1.40281
2020-10-08 10:53:59,2020-10-08 10:58:59,1.40959,1.4086,70.71291735,1.40959,1.4086
2020-10-08 10:58:59,2020-10-08 11:03:59,1.4086,1.40222,41.27840713,1.40998,1.40222
2020-10-08 11:03:59,2020-10-08 11:08:59,1.40994,1.4009,2623.06534432,1.40994,1.4009
2020-10-08 11:08:59,2020-10-08 11:13:59,1.40613,1.40091,23.39330735,1.4064,1.40091
2020-10-08 11:13:59,2020-10-08 11:18:59,1.40672,1.40672,20.6706576,1.40672,1.40672
2020-10-08 11:18:59,2020-10-08 11:23:59,1.40132,1.4002,291.00328877,1.40132,1.4002
2020-10-08 11:23:59,2020-10-08 11:28:59,1.40764,1.4068,4.04916666,1.40764,1.4068
2020-10-08 11:28:59,2020-10-08 11:33:59,1.40884,1.41,2833.8736942600003,1.41,1.403
2020-10-08 11:33:59,2020-10-08 11:38:59,1.41,1.41,495.36954881,1.41,1.40998
2020-10-08 11:38:59,2020-10-08 11:43:59,1.41,1.40536,588.9208947000001,1.41,1.40536
2020-10-08 11:43:59,2020-10-08 11:48:59,1.41,1.4199,40411.80080894,1.42,1.41
2020-10-08 11:48:59,2020-10-08 11:53:59,1.4198,1.4198,226.14307069,1.4198,1.4198
2020-10-08 11:53:59,2020-10-08 11:58:59,1.4198,1.42,2065.63567418,1.42,1.4198
2020-10-08 11:58:59,2020-10-08 12:03:59,1.41998,1.4198,243.74170257999998,1.41998,1.4198
2020-10-08 12:03:59,2020-10-08 12:08:59,1.4198,1.4198,1273.54263464,1.41984,1.4198
2020-10-08 12:08:59,2020-10-08 12:13:59,1.41985,1.4198,431.25586787000003,1.41985,1.4198
2020-10-08 12:13:59,2020-10-08 12:18:59,1.4198,1.41998,1970.4196235399997,1.41998,1.4198
2020-10-08 12:18:59,2020-10-08 12:23:59,1.4198,1.41976,85.66191634,1.4198,1.41025
2020-10-08 12:23:59,2020-10-08 12:28:59,1.41983,1.419,1152.0786191900002,1.41983,1.41065
2020-10-08 12:28:59,2020-10-08 12:33:59,1.419,1.415,1644.6153006499999,1.41955,1.415
2020-10-08 12:33:59,2020-10-08 12:38:59,1.41998,1.41052,2192.16386354,1.41998,1.41052
2020-10-08 12:43:59,2020-10-08 12:48:59,1.41501,1.41825,1901.1598055900001,1.41878,1.411
2020-10-08 12:53:59,2020-10-08 12:58:59,1.41798,1.411,607.60222223,1.41827,1.411
2020-10-08 12:58:59,2020-10-08 13:03:59,1.41728,1.4125,754.1606849,1.41948,1.41105
2020-10-08 13:03:59,2020-10-08 13:08:59,1.41943,1.41999,3527.8258028500004,1.42,1.41943
2020-10-08 13:08:59,2020-10-08 13:13:59,1.41336,1.41153,570.60408589,1.41336,1.41153
2020-10-08 13:13:59,2020-10-08 13:18:59,1.41846,1.41499,120.34173764,1.41846,1.41188
2020-10-08 13:18:59,2020-10-08 13:23:59,1.41498,1.415,4261.30073101,1.415,1.41498
2020-10-08 13:23:59,2020-10-08 13:28:59,1.4115,1.4115,156.85595718,1.4115,1.4115
2020-10-08 13:28:59,2020-10-08 13:33:59,1.415,1.415,269.65283235,1.415,1.415
2020-10-08 13:33:59,2020-10-08 13:38:59,1.4115,1.41879,1204.80898963,1.41879,1.4115
2020-10-08 13:38:59,2020-10-08 13:43:59,1.41501,1.415,1090.44746711,1.41501,1.415
2020-10-08 13:43:59,2020-10-08 13:48:59,1.415,1.415,40.2095,1.415,1.415
2020-10-08 13:48:59,2020-10-08 13:53:59,1.41929,1.41,5637.585069230001,1.41999,1.41
2020-10-08 14:03:59,2020-10-08 14:08:59,1.41,1.41,17.738624,1.41,1.41
2020-10-08 14:08:59,2020-10-08 14:13:59,1.41593,1.41005,1078.4214914400002,1.41604,1.41005
2020-10-08 14:13:59,2020-10-08 14:18:59,1.41005,1.41595,21.62693323,1.41595,1.41005
2020-10-08 14:18:59,2020-10-08 14:23:59,1.41839,1.41998,144.38703893,1.41998,1.41839
2020-10-08 14:23:59,2020-10-08 14:28:59,1.4159,1.4107,587.2,1.4159,1.4107
2020-10-08 14:28:59,2020-10-08 14:33:59,1.4107,1.41652,91.8821825,1.4167,1.4107
2020-10-08 14:33:59,2020-10-08 14:38:59,1.41622,1.41001,41.85907975,1.41622,1.41001
2020-10-08 14:38:59,2020-10-08 14:43:59,1.41561,1.41876,129.51849192,1.41909,1.41005
2020-10-08 14:43:59,2020-10-08 14:48:59,1.41933,1.41933,35.22788921,1.41933,1.41933
2020-10-08 14:48:59,2020-10-08 14:53:59,1.41933,1.41992,407.54956680000004,1.41998,1.41933
2020-10-08 14:53:59,2020-10-08 14:58:59,1.41965,1.41926,1421.2120230200003,1.4199,1.4146
2020-10-08 14:58:59,2020-10-08 15:03:59,1.4146,1.4146,17.33632816,1.4146,1.4146
2020-10-08 15:03:59,2020-10-08 15:08:59,1.41862,1.41862,14.09820811,1.41862,1.41862
2020-10-08 15:08:59,2020-10-08 15:13:59,1.4146,1.4146,12.50000026,1.4146,1.4146
2020-10-08 15:13:59,2020-10-08 15:18:59,1.41852,1.4149,84.31458692000001,1.41852,1.4149
2020-10-08 15:18:59,2020-10-08 15:23:59,1.41979,1.41999,352.12861903,1.41999,1.41979
2020-10-08 15:23:59,2020-10-08 15:28:59,1.41999,1.4146,87.94503114000001,1.41999,1.4146
2020-10-08 15:33:59,2020-10-08 15:38:59,1.415,1.415,35.33568904,1.415,1.415
2020-10-08 15:38:59,2020-10-08 15:43:59,1.4146,1.4146,63.0497,1.4146,1.4146
2020-10-08 15:48:59,2020-10-08 15:53:59,1.4146,1.4139,1405.9979801,1.4146,1.4139
2020-10-08 15:53:59,2020-10-08 15:58:59,1.418,1.418,493.70239774,1.418,1.418
2020-10-08 15:58:59,2020-10-08 16:03:59,1.4139,1.4139,810.39997844,1.4139,1.4139
2020-10-08 16:03:59,2020-10-08 16:08:59,1.418,1.418,112.3897979,1.418,1.4138
2020-10-08 16:08:59,2020-10-08 16:13:59,1.418,1.40497,5411.56558533,1.418,1.40497
2020-10-08 16:13:59,2020-10-08 16:18:59,1.41671,1.40565,1499.19593545,1.41671,1.40565
2020-10-08 16:28:59,2020-10-08 16:33:59,1.40602,1.40602,7.09,1.40602,1.40602
2020-10-08 16:33:59,2020-10-08 16:38:59,1.41749,1.40654,1144.7811098900002,1.41749,1.40654
2020-10-08 16:43:59,2020-10-08 16:48:59,1.41787,1.41787,7.05283277,1.41787,1.41787
2020-10-08 16:48:59,2020-10-08 16:53:59,1.41692,1.41692,70.57561471,1.41692,1.41692
2020-10-08 16:53:59,2020-10-08 16:58:59,1.41692,1.41692,0.30512886,1.41692,1.41692
2020-10-08 16:58:59,2020-10-08 17:03:59,1.41799,1.41799,178.11127017,1.41799,1.41799
2020-10-08 17:03:59,2020-10-08 17:08:59,1.4178,1.4178,151.60107208,1.4178,1.4178
2020-10-08 17:08:59,2020-10-08 17:13:59,1.41747,1.41041,99.17953044000001,1.41747,1.41041
2020-10-08 17:13:59,2020-10-08 17:18:59,1.41083,1.41,183.91489114,1.41083,1.41
2020-10-08 17:28:59,2020-10-08 17:33:59,1.41,1.41722,1042.2131459,1.41752,1.41
2020-10-08 17:33:59,2020-10-08 17:38:59,1.41987,1.41987,7.15114389,1.41987,1.41987
2020-10-08 17:38:59,2020-10-08 17:43:59,1.41368,1.41263,350.56417977,1.41368,1.41263
2020-10-08 17:43:59,2020-10-08 17:48:59,1.41886,1.41301,973.1604373800001,1.41999,1.41301
2020-10-08 17:48:59,2020-10-08 17:53:59,1.41904,1.419,846.7417634599999,1.41904,1.41874
2020-10-08 18:08:59,2020-10-08 18:13:59,1.41379,1.41379,28.24232082,1.41379,1.41379
2020-10-08 18:13:59,2020-10-08 18:18:59,1.41379,1.41741,551.10243331,1.41741,1.41308
2020-10-08 18:18:59,2020-10-08 18:23:59,1.41348,1.41837,764.8041423899999,1.41837,1.41301
2020-10-08 18:28:59,2020-10-08 18:33:59,1.41301,1.41833,331.72294206000004,1.41833,1.41301
2020-10-08 18:33:59,2020-10-08 18:38:59,1.41899,1.41899,8.80908251,1.41899,1.41899
2020-10-08 18:38:59,2020-10-08 18:43:59,1.41878,1.41301,485.79497487,1.41878,1.41301
2020-10-08 18:48:59,2020-10-08 18:53:59,1.41301,1.41301,30.83850932,1.41301,1.41301
2020-10-08 19:03:59,2020-10-08 19:08:59,1.41301,1.413,804.41144348,1.41301,1.413
2020-10-08 19:13:59,2020-10-08 19:18:59,1.413,1.413,25.68103448,1.413,1.413
2020-10-08 19:18:59,2020-10-08 19:23:59,1.41745,1.41745,14.10984514,1.41745,1.41745
2020-10-08 19:23:59,2020-10-08 19:28:59,1.41305,1.41,1252.9824504100002,1.41839,1.41
2020-10-08 19:28:59,2020-10-08 19:33:59,1.41,1.41,3969.5386666,1.41,1.41
2020-10-08 19:33:59,2020-10-08 19:38:59,1.41005,1.41,1863.00209858,1.41005,1.41
2020-10-08 19:38:59,2020-10-08 19:43:59,1.41,1.41,39.78368794,1.41,1.41
2020-10-08 19:48:59,2020-10-08 19:53:59,1.41,1.41851,436.59773595,1.41883,1.41
2020-10-08 19:53:59,2020-10-08 19:58:59,1.40882,1.40881,18.011448960000003,1.40882,1.40881
2020-10-08 20:03:59,2020-10-08 20:08:59,1.4099,1.41,219.5429158,1.41,1.4099
2020-10-08 20:08:59,2020-10-08 20:13:59,1.41,1.40681,57.55566592,1.41,1.40681
2020-10-08 20:13:59,2020-10-08 20:18:59,1.41,1.41,53.78014184,1.41,1.41
2020-10-08 20:18:59,2020-10-08 20:23:59,1.4068,1.4068,688.94813901,1.4068,1.4068
2020-10-08 20:23:59,2020-10-08 20:28:59,1.4068,1.4068,74.49065393,1.4068,1.4068
2020-10-08 20:33:59,2020-10-08 20:38:59,1.4068,1.4068,2.9859999999999998,1.4068,1.4068
2020-10-08 20:38:59,2020-10-08 20:43:59,1.408,1.408,1.5,1.408,1.408
2020-10-08 20:43:59,2020-10-08 20:48:59,1.4069,1.4069,8.468045,1.4069,1.4069
2020-10-08 20:48:59,2020-10-08 20:53:59,1.41,1.40233,4397.6492304,1.41,1.4021
2020-10-08 20:58:59,2020-10-08 21:03:59,1.4072,1.40923,782.01624064,1.40994,1.40286
2020-10-08 21:03:59,2020-10-08 21:08:59,1.40917,1.40917,7.09637588,1.40917,1.40917
2020-10-08 21:08:59,2020-10-08 21:13:59,1.40911,1.4091,2.6967568,1.40911,1.4091
2020-10-08 21:13:59,2020-10-08 21:18:59,1.40371,1.40366,100.0,1.40371,1.40366
2020-10-08 21:23:59,2020-10-08 21:28:59,1.40368,1.40375,43.52953571,1.40375,1.40368
2020-10-08 21:28:59,2020-10-08 21:33:59,1.40339,1.41,824.97774594,1.41,1.40339
2020-10-08 21:33:59,2020-10-08 21:38:59,1.41,1.41,35.4609929,1.41,1.41
2020-10-08 21:38:59,2020-10-08 21:43:59,1.40465,1.40995,4.930977110000001,1.40995,1.40465
2020-10-08 21:48:59,2020-10-08 21:53:59,1.41,1.41,21.27659574,1.41,1.41
2020-10-08 21:58:59,2020-10-08 22:03:59,1.40519,1.40995,498.74434042999997,1.40995,1.4041
2020-10-08 22:13:59,2020-10-08 22:18:59,1.40995,1.40995,10.63867513,1.40995,1.40995
2020-10-08 22:18:59,2020-10-08 22:23:59,1.40553,1.40553,4.0,1.40553,1.40553
2020-10-08 22:23:59,2020-10-08 22:28:59,1.40995,1.40995,35.46225043,1.40995,1.40995
2020-10-08 22:28:59,2020-10-08 22:33:59,1.40516,1.40564,431.72830741999996,1.40564,1.40516
2020-10-08 22:33:59,2020-10-08 22:38:59,1.40995,1.41,70.92342418,1.41,1.40995
2020-10-08 22:38:59,2020-10-08 22:43:59,1.40564,1.40563,596.67601429,1.40564,1.40563
2020-10-08 22:43:59,2020-10-08 22:48:59,1.41,1.40023,6026.83811266,1.41,1.40023
2020-10-08 22:48:59,2020-10-08 22:53:59,1.40095,1.40095,476.88,1.40095,1.40095
2020-10-08 22:58:59,2020-10-08 23:03:59,1.41,1.41614,71.70289406,1.41614,1.41
2020-10-08 23:03:59,2020-10-08 23:08:59,1.41608,1.41608,89.71824023,1.41608,1.41608
2020-10-08 23:13:59,2020-10-08 23:18:59,1.415,1.40731,71.71785938000001,1.41608,1.40731
2020-10-08 23:23:59,2020-10-08 23:28:59,1.41575,1.41575,7.91100123,1.41575,1.41575
2020-10-08 23:28:59,2020-10-08 23:33:59,1.41523,1.41,43.6651683,1.41523,1.41
2020-10-08 23:33:59,2020-10-08 23:38:59,1.40999,1.4185,7948.02622031,1.419,1.40999
2020-10-08 23:38:59,2020-10-08 23:43:59,1.40923,1.40923,2.85024816,1.40923,1.40923
2020-10-08 23:48:59,2020-10-08 23:53:59,1.41851,1.41851,2.84597279,1.41851,1.41851
2020-10-08 23:58:59,2020-10-09 00:03:59,1.41024,1.41024,47.28841648,1.41024,1.41024
2020-10-09 00:08:59,2020-10-09 00:13:59,1.40891,1.40891,2.06500006,1.40891,1.40891
2020-10-09 00:28:59,2020-10-09 00:33:59,1.40895,1.416,747.6283115900001,1.416,1.40891
2020-10-09 00:38:59,2020-10-09 00:43:59,1.416,1.416,712.9768839,1.416,1.416
2020-10-09 01:18:59,2020-10-09 01:23:59,1.416,1.416,261.323501,1.416,1.416
2020-10-09 01:33:59,2020-10-09 01:38:59,1.41651,1.41899,759.82293938,1.41899,1.41651
2020-10-09 01:43:59,2020-10-09 01:48:59,1.41899,1.41899,0.79589632,1.41899,1.41899
2020-10-09 01:48:59,2020-10-09 01:53:59,1.4183,1.4183,77.14869914,1.4183,1.4183
2020-10-09 01:58:59,2020-10-09 02:03:59,1.416,1.416,29.37469999,1.416,1.416
2020-10-09 02:13:59,2020-10-09 02:18:59,1.41893,1.41893,4.29,1.41893,1.41893
2020-10-09 03:13:59,2020-10-09 03:18:59,1.416,1.416,546.7919871500001,1.416,1.416
2020-10-09 03:23:59,2020-10-09 03:28:59,1.416,1.416,1.0,1.416,1.416
2020-10-09 03:33:59,2020-10-09 03:38:59,1.41114,1.41114,11.82474932,1.41114,1.41114
2020-10-09 05:23:59,2020-10-09 05:28:59,1.41777,1.41777,23.27598975,1.41777,1.41777
2020-10-09 05:38:59,2020-10-09 05:43:59,1.41701,1.41701,7.05711321,1.41701,1.41701
2020-10-09 06:03:59,2020-10-09 06:08:59,1.41006,1.41006,6.5185,1.41006,1.41006
2020-10-09 06:18:59,2020-10-09 06:23:59,1.41044,1.41039,1215.54584026,1.41044,1.41039
2020-10-09 06:23:59,2020-10-09 06:28:59,1.41024,1.41024,21.75,1.41024,1.41024
2020-10-09 06:28:59,2020-10-09 06:33:59,1.41001,1.41001,9.37221284,1.41001,1.41001
2020-10-09 06:33:59,2020-10-09 06:38:59,1.41001,1.41575,22.476000000000003,1.41575,1.41001
2020-10-09 06:48:59,2020-10-09 06:53:59,1.41006,1.41626,333.23675592999996,1.41626,1.41001
2020-10-09 06:53:59,2020-10-09 06:58:59,1.41111,1.41111,2.78854406,1.41111,1.41111
2020-10-09 07:08:59,2020-10-09 07:13:59,1.4112,1.4112,2.76360544,1.4112,1.4112
2020-10-09 07:18:59,2020-10-09 07:23:59,1.41147,1.4141,665.7626380700001,1.4141,1.41147
2020-10-09 07:23:59,2020-10-09 07:28:59,1.4148,1.4148,105.85038972,1.4148,1.4148
2020-10-09 07:28:59,2020-10-09 07:33:59,1.41882,1.42,1198.5915492899999,1.42,1.41882
2020-10-09 07:33:59,2020-10-09 07:38:59,1.42,1.42989,2927.41475803,1.42989,1.42
2020-10-09 07:43:59,2020-10-09 07:48:59,1.42989,1.42989,79.15294183,1.42989,1.42989
2020-10-09 07:48:59,2020-10-09 07:53:59,1.427,1.427,34.96503496,1.427,1.427
2020-10-09 07:53:59,2020-10-09 07:58:59,1.427,1.41904,903.48975745,1.427,1.41904
2020-10-09 07:58:59,2020-10-09 08:03:59,1.42689,1.427,2562.29152067,1.427,1.42689
2020-10-09 08:03:59,2020-10-09 08:08:59,1.427,1.42247,2631.1809304199996,1.427,1.42131
2020-10-09 08:08:59,2020-10-09 08:13:59,1.427,1.43,400.93784649,1.43,1.427
2020-10-09 08:13:59,2020-10-09 08:18:59,1.43,1.43,384.61538461000004,1.43,1.43
2020-10-09 08:18:59,2020-10-09 08:23:59,1.4265,1.40351,17784.85778057,1.4265,1.40351
2020-10-09 08:23:59,2020-10-09 08:28:59,1.42929,1.42999,738.5628499,1.43,1.42901
2020-10-09 08:28:59,2020-10-09 08:33:59,1.43,1.42994,149.42544891,1.43,1.42994
2020-10-09 08:33:59,2020-10-09 08:38:59,1.41726,1.42934,97.33098914,1.42934,1.41726
2020-10-09 08:38:59,2020-10-09 08:43:59,1.42131,1.42825,4398.20137143,1.42956,1.40896
2020-10-09 08:43:59,2020-10-09 08:48:59,1.4295,1.42994,8.54205046,1.42994,1.4295
2020-10-09 08:48:59,2020-10-09 08:53:59,1.4295,1.43,45.72480833,1.43,1.4295
2020-10-09 08:53:59,2020-10-09 08:58:59,1.43,1.4296,88.2899139,1.43,1.4295
2020-10-09 08:58:59,2020-10-09 09:03:59,1.4296,1.4296,2077.5744434099997,1.42994,1.4296
2020-10-09 09:03:59,2020-10-09 09:08:59,1.43,1.42993,1737.05985065,1.43,1.4299
2020-10-09 09:08:59,2020-10-09 09:13:59,1.42035,1.4298,3326.76262144,1.4298,1.42005
2020-10-09 09:13:59,2020-10-09 09:18:59,1.42015,1.42898,3934.35702511,1.42972,1.41003
2020-10-09 09:18:59,2020-10-09 09:23:59,1.42836,1.42836,70.01036153,1.42836,1.42836
2020-10-09 09:23:59,2020-10-09 09:28:59,1.42,1.42751,109.40925629000002,1.42751,1.42
2020-10-09 09:28:59,2020-10-09 09:33:59,1.42005,1.42651,84.66071621,1.42651,1.42005
2020-10-09 09:33:59,2020-10-09 09:38:59,1.42074,1.42644,1903.05906725,1.42644,1.42
2020-10-09 09:38:59,2020-10-09 09:43:59,1.42617,1.42749,1011.16285754,1.42749,1.42005
2020-10-09 09:48:59,2020-10-09 09:53:59,1.42053,1.42005,1036.19163529,1.42749,1.42
2020-10-09 09:58:59,2020-10-09 10:03:59,1.42047,1.42,197.189177,1.42047,1.42
2020-10-09 10:03:59,2020-10-09 10:08:59,1.42,1.42005,1066.20449349,1.428,1.42
2020-10-09 10:08:59,2020-10-09 10:13:59,1.42737,1.428,903.3977713799999,1.428,1.42011
2020-10-09 10:13:59,2020-10-09 10:18:59,1.4279,1.42654,2648.81303949,1.4279,1.41112
2020-10-09 10:18:59,2020-10-09 10:23:59,1.41,1.41478,1410.6453014000003,1.41751,1.40528
2020-10-09 10:23:59,2020-10-09 10:28:59,1.41913,1.40501,1046.92948802,1.41914,1.40501
2020-10-09 10:28:59,2020-10-09 10:33:59,1.41849,1.41529,1468.8861575,1.41849,1.40635
2020-10-09 10:33:59,2020-10-09 10:38:59,1.40855,1.40501,2729.2926475699996,1.41894,1.40501
2020-10-09 10:38:59,2020-10-09 10:43:59,1.405,1.40999,374.9261374,1.40999,1.405
2020-10-09 10:43:59,2020-10-09 10:48:59,1.40999,1.4099,73.26705077,1.40999,1.40989
2020-10-09 10:48:59,2020-10-09 10:53:59,1.40989,1.4099,627.58512061,1.4099,1.40989
2020-10-09 10:53:59,2020-10-09 10:58:59,1.40509,1.406,51.0,1.406,1.40509
2020-10-09 10:58:59,2020-10-09 11:03:59,1.40555,1.40083,4499.950000000001,1.40555,1.40083
2020-10-09 11:03:59,2020-10-09 11:08:59,1.40301,1.40985,739.6426242,1.40985,1.40135
2020-10-09 11:08:59,2020-10-09 11:13:59,1.4015,1.41667,4015.6172370900003,1.41667,1.40146
2020-10-09 11:13:59,2020-10-09 11:18:59,1.41664,1.41664,69.33578193,1.41664,1.41664
2020-10-09 11:18:59,2020-10-09 11:23:59,1.41583,1.41445,741.6600505900001,1.41583,1.41445
2020-10-09 11:23:59,2020-10-09 11:28:59,1.40158,1.40126,566.96535965,1.40158,1.40125
2020-10-09 11:28:59,2020-10-09 11:33:59,1.41182,1.4,8011.655530839999,1.41182,1.4
2020-10-09 11:33:59,2020-10-09 11:38:59,1.4,1.39242,3826.1597150000002,1.4,1.39242
2020-10-09 11:38:59,2020-10-09 11:43:59,1.39245,1.4109,3179.39299815,1.41154,1.39245
2020-10-09 11:43:59,2020-10-09 11:48:59,1.39735,1.39982,453.24604425999996,1.40998,1.39735
2020-10-09 11:48:59,2020-10-09 11:53:59,1.4099,1.41299,2125.14405184,1.41299,1.4099
2020-10-09 11:53:59,2020-10-09 11:58:59,1.41155,1.4018,250.16252755999997,1.41265,1.40024
2020-10-09 12:03:59,2020-10-09 12:08:59,1.40958,1.4096,241.20645254,1.4096,1.40958
2020-10-09 12:08:59,2020-10-09 12:13:59,1.40887,1.40887,2.8,1.40887,1.40887
2020-10-09 12:13:59,2020-10-09 12:18:59,1.40867,1.40867,70.98894702,1.40867,1.40867
2020-10-09 12:18:59,2020-10-09 12:23:59,1.40096,1.4,1257.745,1.40096,1.4
2020-10-09 12:23:59,2020-10-09 12:28:59,1.40921,1.40794,350.30550509,1.40921,1.4
2020-10-09 12:28:59,2020-10-09 12:33:59,1.40947,1.4104,692.23195706,1.4104,1.40045
2020-10-09 12:33:59,2020-10-09 12:38:59,1.40863,1.40863,2.29,1.40863,1.40863
2020-10-09 12:38:59,2020-10-09 12:43:59,1.40756,1.40212,1420.64629378,1.41041,1.40212
2020-10-09 12:43:59,2020-10-09 12:48:59,1.41021,1.40344,376.65864475,1.4105,1.40226
2020-10-09 12:48:59,2020-10-09 12:53:59,1.40884,1.41,129.00383045,1.4104,1.40884
2020-10-09 12:53:59,2020-10-09 12:58:59,1.4017,1.4027,1068.93971011,1.41049,1.4017
2020-10-09 12:58:59,2020-10-09 13:03:59,1.40118,1.4011,2435.05853917,1.40795,1.4011
2020-10-09 13:03:59,2020-10-09 13:08:59,1.4011,1.39005,14944.004903020003,1.4011,1.39
2020-10-09 13:08:59,2020-10-09 13:13:59,1.40461,1.4092,1103.0026466699999,1.4092,1.40461
2020-10-09 13:13:59,2020-10-09 13:18:59,1.40862,1.40866,1609.484631,1.40866,1.40862
2020-10-09 13:18:59,2020-10-09 13:23:59,1.40855,1.40864,17.78014184,1.40864,1.40855
2020-10-09 13:23:59,2020-10-09 13:28:59,1.40005,1.40005,49.83688833,1.40005,1.40005
2020-10-09 13:28:59,2020-10-09 13:33:59,1.40782,1.40756,621.39150506,1.40782,1.40756
2020-10-09 13:33:59,2020-10-09 13:38:59,1.40912,1.41,847.6679766700001,1.41153,1.403
2020-10-09 13:38:59,2020-10-09 13:43:59,1.41112,1.40156,462.41613578000005,1.41112,1.40156
2020-10-09 13:48:59,2020-10-09 13:53:59,1.40793,1.41156,165.84786687000002,1.41156,1.40793
2020-10-09 13:53:59,2020-10-09 13:58:59,1.41028,1.41028,53.23943661,1.41028,1.41028
2020-10-09 13:58:59,2020-10-09 14:03:59,1.4093,1.405,656.49365816,1.4093,1.405
2020-10-09 14:03:59,2020-10-09 14:08:59,1.40007,1.39372,3203.8601765300004,1.40007,1.39372
2020-10-09 14:08:59,2020-10-09 14:13:59,1.39372,1.39995,389.20780859,1.40393,1.39372
2020-10-09 14:13:59,2020-10-09 14:18:59,1.39995,1.39995,76.54557764,1.39995,1.39995
2020-10-09 14:18:59,2020-10-09 14:23:59,1.39993,1.39989,275.7720851,1.39993,1.39393
2020-10-09 14:23:59,2020-10-09 14:28:59,1.3937,1.3937,105.04140022,1.3937,1.3937
2020-10-09 14:28:59,2020-10-09 14:33:59,1.394,1.394,303.1635581,1.394,1.394
2020-10-09 14:33:59,2020-10-09 14:38:59,1.394,1.40354,660.34709737,1.40354,1.394
2020-10-09 14:38:59,2020-10-09 14:43:59,1.4,1.40034,3729.5199460400004,1.4094,1.4
2020-10-09 14:43:59,2020-10-09 14:48:59,1.40168,1.41158,653.37123125,1.41158,1.40045
2020-10-09 14:48:59,2020-10-09 14:53:59,1.41158,1.39378,1778.5487520800002,1.41158,1.39378
2020-10-09 14:53:59,2020-10-09 14:58:59,1.39923,1.4,1830.00119025,1.4,1.39405
2020-10-09 14:58:59,2020-10-09 15:03:59,1.4,1.4,65.63052275,1.4,1.39435
2020-10-09 15:03:59,2020-10-09 15:08:59,1.4,1.4,426.78788249,1.4,1.4
2020-10-09 15:08:59,2020-10-09 15:13:59,1.4,1.4,164.9837266,1.4,1.4
2020-10-09 15:13:59,2020-10-09 15:18:59,1.3999,1.39413,951.8670776100001,1.39999,1.39371
2020-10-09 15:18:59,2020-10-09 15:23:59,1.39436,1.39371,356.79762687000004,1.39436,1.39371
2020-10-09 15:23:59,2020-10-09 15:28:59,1.3992,1.39979,218.22960664000001,1.39979,1.3992
2020-10-09 15:28:59,2020-10-09 15:33:59,1.39979,1.39371,1039.34200651,1.39979,1.39371
2020-10-09 15:33:59,2020-10-09 15:38:59,1.39908,1.3938,283.91957068,1.39908,1.3938
2020-10-09 15:38:59,2020-10-09 15:43:59,1.3938,1.39011,463.97925454999995,1.3938,1.39011
2020-10-09 15:43:59,2020-10-09 15:48:59,1.39375,1.3995,387.35796802999994,1.3995,1.39375
2020-10-09 15:48:59,2020-10-09 15:53:59,1.39088,1.39001,2136.89376247,1.39921,1.39
2020-10-09 15:53:59,2020-10-09 15:58:59,1.39783,1.39001,725.34227296,1.39927,1.39001
2020-10-09 15:58:59,2020-10-09 16:03:59,1.39056,1.39767,70.94967971,1.39767,1.39056
2020-10-09 16:03:59,2020-10-09 16:08:59,1.39755,1.39218,363.20770853000005,1.3989,1.39218
2020-10-09 16:08:59,2020-10-09 16:13:59,1.3989,1.394,121.0,1.3989,1.394
2020-10-09 16:13:59,2020-10-09 16:18:59,1.3957,1.399,326.57325359000004,1.399,1.3957
2020-10-09 16:18:59,2020-10-09 16:23:59,1.399,1.39055,5287.242673159999,1.399,1.39055
2020-10-09 16:23:59,2020-10-09 16:28:59,1.39055,1.39055,34.98129399,1.39055,1.39055
2020-10-09 16:28:59,2020-10-09 16:33:59,1.39058,1.3979,1486.0136702300001,1.3979,1.39057
2020-10-09 16:33:59,2020-10-09 16:38:59,1.395,1.395,749.2553762800001,1.395,1.395
2020-10-09 16:38:59,2020-10-09 16:43:59,1.395,1.3979,203.5993108,1.3979,1.395
2020-10-09 16:43:59,2020-10-09 16:48:59,1.3979,1.4,980.86618861,1.4,1.3979
2020-10-09 16:48:59,2020-10-09 16:53:59,1.4,1.3979,89.82433057,1.4,1.3979
2020-10-09 16:53:59,2020-10-09 16:58:59,1.398,1.396,297.34499483,1.398,1.396
2020-10-09 16:58:59,2020-10-09 17:03:59,1.396,1.3979,1272.45029724,1.3979,1.396
2020-10-09 17:03:59,2020-10-09 17:08:59,1.3979,1.39999,255.67142855999998,1.39999,1.3979
2020-10-09 17:08:59,2020-10-09 17:13:59,1.39999,1.39999,71.42908163,1.39999,1.39999
